Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Price
869,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,66,3,1999,63881,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9500
870,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,58,11,1999,63870,Diesel,72,0,Grey,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10950
871,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,66,3,1999,63328,Petrol,86,0,Red,1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,9750
872,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,65,4,1999,63000,Petrol,86,1,Black,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,9950
873,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA AUT3 2/3-Doors,61,8,1999,63000,Petrol,86,0,Green,1,1300,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,10450
874,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,62396,Petrol,110,0,White,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,9850
875,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,62377,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,9450
876,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,67,2,1999,62316,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,10295
877,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,68,1,1999,62292,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,9750
878,TOYOTA Corolla 1.6i Linea Terra HB 2/3-Doors,65,4,1999,62225,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8950
879,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,68,1,1999,62222,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,9900
880,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,66,3,1999,62135,Petrol,86,1,Green,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,8750
881,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,58,11,1999,62024,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,9950
882,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,60,9,1999,61977,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,8500
883,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,62,7,1999,61930,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,9950
884,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,57,12,1999,61682,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,10950
885,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,68,1,1999,61568,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9795
886,TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors,68,1,1999,61504,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8750
887,TOYOTA Corolla 1.6 HB Linea Terra 2/3-Doors,65,4,1999,61384,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8250
888,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,58,11,1999,61343,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,9950
889,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,61254,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,9950
890,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,59,10,1999,61166,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,10500
891,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,61149,Petrol,86,1,Black,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,9750
892,TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,61,8,1999,61144,Petrol,110,1,Silver,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,11250
893,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,59,10,1999,61127,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,8900
894,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,60,9,1999,61100,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,7950
895,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,68,1,1999,61100,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,11500
896,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,57,12,1999,61000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9450
897,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,60724,Petrol,86,1,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,7995
898,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,59,10,1999,60708,Petrol,86,1,Grey,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,10995
899,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,61,8,1999,60532,Petrol,110,1,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,8950
900,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,67,2,1999,60000,Petrol,86,0,Grey,1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8250
901,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,66,3,1999,60000,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8950
902,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,60000,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8950
903,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,62,7,1999,59295,Petrol,86,0,Red,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9500
904,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,59264,Petrol,86,0,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,7500
905,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,63,6,1999,59000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,8950
906,TOYOTA Corolla LIFTBACK 1.3i Linea Luna Liftback 4/5-Doors,63,6,1999,59000,Petrol,86,1,Silver,0,1300,5,4,5,19,1035,1,1,12,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,9950
907,TOYOTA Corolla 1.6 VVTi Linea Luna Lift 4/5-Doors,65,4,1999,59000,Petrol,110,0,Green,0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,9750
908,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,61,8,1999,59000,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9450
909,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,59000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9950
910,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,68,1,1999,58860,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,9750
911,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,58829,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8950
912,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,66,3,1999,58654,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8250
913,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,58300,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,7750
914,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,60,9,1999,58269,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8950
915,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,64,5,1999,58136,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,9950
916,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,66,3,1999,58113,Petrol,107,1,Black,1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,9450
917,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,67,2,1999,58058,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,12950
918,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,58,11,1999,58000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,9950
919,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,62,7,1999,58000,Petrol,110,1,Green,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,10495
920,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,68,1,1999,57565,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7950
921,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA AUT4 Stationwagen,63,6,1999,57413,Petrol,107,0,Red,1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,10500
922,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,65,4,1999,57374,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,8950
923,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,57179,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,9900
924,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,61,8,1999,57169,Petrol,110,1,Grey,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,9995
925,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,63,6,1999,57124,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,9950
926,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,63,6,1999,57000,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9950
927,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,67,2,1999,57000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8250
928,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,63,6,1999,57000,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9950
929,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,59,10,1999,56259,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8950
930,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,62,7,1999,56209,Petrol,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,10950
931,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,67,2,1999,56074,Petrol,86,0,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9250
932,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,63,6,1999,55942,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,9950
933,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,57,12,1999,55844,Petrol,86,1,Blue,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,9995
934,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors,61,8,1999,55747,Petrol,86,0,Blue,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,8750
935,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,58,11,1999,55478,Petrol,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,10950
936,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,60,9,1999,55085,Petrol,107,0,Blue,1,1600,5,4,5,85,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,10350
937,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,65,4,1999,55061,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,9950
938,TOYOTA Corolla 1.3 Hatchback 2/3-Doors,65,4,1999,55000,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950
939,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,57,12,1999,55000,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,10950
940,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,63,6,1999,54936,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,10950
941,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,68,1,1999,54875,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8950
942,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,67,2,1999,54847,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,8900
943,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,60,9,1999,54554,Petrol,110,1,Black,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,10250
944,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,61,8,1999,54125,Petrol,110,1,Silver,0,1600,5,4,5,69,1035,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,9450
945,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,61,8,1999,54000,Petrol,110,1,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,9250
946,TOYOTA Corolla 1.6 I lb luna 4/5-Doors,57,12,1999,54000,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,6,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10500
947,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,58,11,1999,54000,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7350
948,TOYOTA Corolla 2/3-Doors,57,12,1999,54000,Petrol,110,1,Black,0,1600,3,4,5,19,1135,0,0,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,10250
949,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,53285,Petrol,110,1,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,10250
950,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,65,4,1999,53053,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,11500
951,TOYOTA Corolla LIFTBACK 1.6-16v Linea Luna 2/3-Doors,68,1,1999,53000,Petrol,110,1,Green,1,1587,3,4,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,8950
952,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,68,1,1999,53000,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7750
953,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,64,5,1999,52968,Petrol,110,1,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,9500
954,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,67,2,1999,52800,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,8450
955,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,57,12,1999,52548,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,8950
956,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,60,9,1999,52487,Petrol,110,1,Beige,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,8400
957,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,66,3,1999,52383,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9250
958,TOYOTA Corolla 1.6 linea terra 4/5-Doors,61,8,1999,52112,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,0,6,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,8900
959,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,58,11,1999,51712,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,8750
960,TOYOTA Corolla 1.6 Linea Luna Aut. 4/5-Doors,58,11,1999,51421,Petrol,110,0,Silver,1,1600,5,4,3,85,1105,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10950
961,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,61,8,1999,51235,Petrol,86,1,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,8950
962,TOYOTA Corolla 1.3I LINEATERRA 2/3-Doors,65,4,1999,51000,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8950
963,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,61,8,1999,50925,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,8895
964,TOYOTA Corolla,66,3,1999,50806,Petrol,86,0,Green,0,1300,3,4,5,19,1480,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390
965,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,59,10,1999,50469,Petrol,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,8750
966,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,61,8,1999,50173,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,9750
967,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,50000,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,9950
968,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,65,4,1999,49942,Petrol,110,0,Red,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,10950
969,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,67,2,1999,49585,Petrol,110,0,Red,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,9900
970,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,62,7,1999,49258,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,9500
972,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,61,8,1999,49000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9950
973,TOYOTA Corolla 1.6 LL HB 4/5-Doors,63,6,1999,48738,Petrol,110,0,Blue,0,1600,5,4,5,85,1055,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,9950
974,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,62,7,1999,47750,Petrol,86,1,Blue,0,1300,5,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,10500
975,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,63,6,1999,47612,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9950
976,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,68,1,1999,47500,Petrol,86,1,Green,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,10495
977,TOYOTA Corolla 1.6 Linea Terra Comfort HB 2/3-Doors,66,3,1999,47237,Petrol,110,0,Silver,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,9500
978,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,58,11,1999,47171,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,8500
979,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,60,9,1999,47060,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10450
980,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,47014,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8950
981,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,59,10,1999,46929,Petrol,86,1,Grey,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,9900
982,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,63,6,1999,46000,Petrol,86,0,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8900
